Student ID,Signup Date,Year,Month,City,City Tier,Age Group,Gender,Course Name,Subject Category,Grade Level,Plan Type,Mode of Learning,Enrollment Status,Completion %,Revenue (INR),Course Rating
STU15169,2021-02-05,2021,Feb,Bhopal,Tier 2,18+,Female,UPSC Prelims Foundation,Competitive Exam,Graduate,Quarterly,Offline,Completed,100.0,14142.48,4.5
STU11735,2021-02-05,2021,Feb,Lucknow,Tier 2,18+,Male,Class 8 Maths & Science,School Curriculum,8,Quarterly,Online,Trial - Not Converted,15.6,0.0,
STU12852,2021-02-06,2021,Feb,Bengaluru,Tier 1,15-17,Female,Python for Beginners,Coding,6-8,Annual,Online,Trial - Not Converted,21.7,0.0,
STU14860,2021-02-06,2021,Feb,Indore,Tier 2,11-14,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Monthly,Online,Completed,100.0,4590.74,4.4
STU14766,2021-02-06,2021,Feb,Meerut,Tier 3,6-10,Female,Class 6 Foundation,School Curriculum,6,Quarterly,Online,Churned,47.8,2262.7,4.4
STU13976,2021-02-06,2021,Feb,Kolkata,Tier 1,18+,Male,Python for Beginners,Coding,6-8,Quarterly,Online,Trial - Not Converted,5.0,0.0,
STU12788,2021-02-07,2021,Feb,Kolkata,Tier 1,15-17,Male,Robotics & AI Basics,Coding,6-8,Annual,Online,Active,99.9,11386.64,3.7
STU15202,2021-02-07,2021,Feb,Bengaluru,Tier 1,6-10,Female,JEE Main Foundation,Competitive Exam,11-12,Annual,Online,Active,96.4,34637.54,4.5
STU14341,2021-02-07,2021,Feb,Surat,Tier 2,15-17,Female,Spoken English Mastery,Skill Development,All,Annual,Online,Active,84.6,4560.96,3.5
STU11010,2021-02-08,2021,Feb,Delhi,Tier 1,15-17,Female,UPSC Prelims Foundation,Competitive Exam,Graduate,Quarterly,Online,Trial - Not Converted,11.7,0.0,
STU13167,2021-02-08,2021,Feb,Bengaluru,Tier 1,6-10,Male,NEET Crash Course,Competitive Exam,11-12,Monthly,Online,Active,80.6,4453.26,3.8
STU15292,2021-02-09,2021,Feb,Pune,Tier 1,15-17,Male,Robotics & AI Basics,Coding,6-8,Annual,Online,Active,70.6,12797.36,5.0
STU10099,2021-02-09,2021,Feb,Kolkata,Tier 1,15-17,Female,Spoken English Mastery,Skill Development,All,Monthly,Offline,Active,62.2,473.78,4.1
STU12267,2021-02-09,2021,Feb,Bhopal,Tier 2,18+,Male,NEET Crash Course,Competitive Exam,11-12,Annual,Online,Churned,12.4,41119.3,3.2
STU13837,2021-02-09,2021,Feb,Surat,Tier 2,18+,Female,Class 6 Foundation,School Curriculum,6,Annual,Offline,Active,82.3,7949.15,4.0
STU11114,2021-02-09,2021,Feb,Surat,Tier 2,18+,Male,Class 6 Foundation,School Curriculum,6,Monthly,Online,Active,74.5,866.11,4.4
STU15915,2021-02-09,2021,Feb,Kota,Tier 3,11-14,Female,Robotics & AI Basics,Coding,6-8,Annual,Online,Churned,41.1,11710.17,4.4
STU15847,2021-02-10,2021,Feb,Delhi,Tier 1,15-17,Male,Robotics & AI Basics,Coding,6-8,Monthly,Online,Churned,15.7,1166.23,4.5
STU12186,2021-02-10,2021,Feb,Hyderabad,Tier 1,18+,Female,Class 10 CBSE Complete,School Curriculum,10,Annual,Offline,Churned,55.9,14729.62,4.6
STU14876,2021-02-10,2021,Feb,Kolkata,Tier 1,18+,Female,Spoken English Mastery,Skill Development,All,Annual,Online,Active,62.2,4558.12,3.4
STU14897,2021-02-10,2021,Feb,Indore,Tier 2,18+,Male,Spoken English Mastery,Skill Development,All,Monthly,Offline,Trial - Not Converted,2.3,0.0,
STU12745,2021-02-10,2021,Feb,Patna,Tier 2,15-17,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Online,Completed,100.0,52007.26,4.9
STU12480,2021-02-10,2021,Feb,Pune,Tier 1,15-17,Male,Class 8 Maths & Science,School Curriculum,8,Monthly,Offline,Trial - Not Converted,18.9,0.0,
STU14957,2021-02-10,2021,Feb,Lucknow,Tier 2,11-14,Female,Spoken English Mastery,Skill Development,All,Annual,Online,Trial - Not Converted,14.5,0.0,
STU13590,2021-02-10,2021,Feb,Bengaluru,Tier 1,15-17,Female,Class 6 Foundation,School Curriculum,6,Annual,Offline,Active,40.1,7858.07,4.2
STU11693,2021-02-10,2021,Feb,Hyderabad,Tier 1,18+,Female,Class 8 Maths & Science,School Curriculum,8,Annual,Offline,Completed,100.0,9362.23,3.0
STU11158,2021-02-10,2021,Feb,Kolkata,Tier 1,18+,Female,Spoken English Mastery,Skill Development,All,Quarterly,Online,Active,45.8,1487.43,4.3
STU13486,2021-02-10,2021,Feb,Raipur,Tier 3,6-10,Male,JEE Main Foundation,Competitive Exam,11-12,Annual,Online,Trial - Not Converted,6.3,0.0,
STU14883,2021-02-11,2021,Feb,Chennai,Tier 1,6-10,Female,JEE Main Foundation,Competitive Exam,11-12,Annual,Offline,Active,31.6,33885.04,5.0
STU15388,2021-02-11,2021,Feb,Jodhpur,Tier 3,6-10,Female,NEET Crash Course,Competitive Exam,11-12,Annual,Online,Churned,43.2,39317.58,4.3
STU13382,2021-02-11,2021,Feb,Kolkata,Tier 1,6-10,Female,Class 6 Foundation,School Curriculum,6,Quarterly,Online,Trial - Not Converted,11.4,0.0,
STU12373,2021-02-11,2021,Feb,Chennai,Tier 1,6-10,Female,Class 10 CBSE Complete,School Curriculum,10,Quarterly,Offline,Churned,33.7,4567.57,5.0
STU11593,2021-02-11,2021,Feb,Hyderabad,Tier 1,6-10,Female,Robotics & AI Basics,Coding,6-8,Annual,Online,Trial - Not Converted,7.1,0.0,
STU11125,2021-02-11,2021,Feb,Delhi,Tier 1,6-10,Female,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Offline,Active,52.7,52418.82,4.1
STU14728,2021-02-12,2021,Feb,Mumbai,Tier 1,18+,Female,JEE Main Foundation,Competitive Exam,11-12,Quarterly,Offline,Active,57.7,10279.61,4.5
STU15233,2021-02-12,2021,Feb,Indore,Tier 2,15-17,Female,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Offline,Churned,51.6,45237.14,4.5
STU15009,2021-02-12,2021,Feb,Pune,Tier 1,11-14,Female,Spoken English Mastery,Skill Development,All,Annual,Online,Completed,100.0,4912.51,3.5
STU13771,2021-02-12,2021,Feb,Bengaluru,Tier 1,18+,Female,Class 10 CBSE Complete,School Curriculum,10,Annual,Offline,Active,89.9,14940.12,4.4
STU13323,2021-02-12,2021,Feb,Chennai,Tier 1,6-10,Male,Spoken English Mastery,Skill Development,All,Annual,Online,Trial - Not Converted,8.0,0.0,
STU11639,2021-02-12,2021,Feb,Lucknow,Tier 2,11-14,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Monthly,Online,Churned,20.8,4950.37,5.0
STU13870,2021-02-13,2021,Feb,Ranchi,Tier 3,6-10,Male,Class 10 CBSE Complete,School Curriculum,10,Monthly,Online,Active,84.5,1507.54,3.4
STU13854,2021-02-13,2021,Feb,Ahmedabad,Tier 1,15-17,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Quarterly,Offline,Trial - Not Converted,19.1,0.0,
STU12229,2021-02-13,2021,Feb,Jaipur,Tier 2,6-10,Male,JEE Main Foundation,Competitive Exam,11-12,Quarterly,Online,Completed,100.0,10132.72,4.1
STU14874,2021-02-13,2021,Feb,Chennai,Tier 1,15-17,Female,Spoken English Mastery,Skill Development,All,Monthly,Online,Active,24.1,457.2,4.8
STU15565,2021-02-14,2021,Feb,Bengaluru,Tier 1,6-10,Male,Class 8 Maths & Science,School Curriculum,8,Annual,Online,Active,30.4,9564.55,3.9
STU10559,2021-02-14,2021,Feb,Mumbai,Tier 1,11-14,Male,Class 8 Maths & Science,School Curriculum,8,Annual,Offline,Completed,100.0,9464.62,4.4
STU10259,2021-02-14,2021,Feb,Raipur,Tier 3,15-17,Female,Class 6 Foundation,School Curriculum,6,Monthly,Online,Churned,44.6,864.22,3.2
STU10108,2021-02-14,2021,Feb,Chennai,Tier 1,11-14,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Offline,Churned,24.8,45711.99,3.9
STU13285,2021-02-14,2021,Feb,Raipur,Tier 3,15-17,Female,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Online,Trial - Not Converted,12.1,0.0,
STU12199,2021-02-14,2021,Feb,Surat,Tier 2,15-17,Male,Spoken English Mastery,Skill Development,All,Quarterly,Offline,Trial - Not Converted,19.7,0.0,
STU12018,2021-02-15,2021,Feb,Ahmedabad,Tier 1,18+,Male,Class 10 CBSE Complete,School Curriculum,10,Monthly,Online,Active,38.8,1423.18,4.2
STU11962,2021-02-15,2021,Feb,Patna,Tier 2,11-14,Male,Python for Beginners,Coding,6-8,Monthly,Offline,Active,36.4,786.31,4.0
STU10166,2021-02-15,2021,Feb,Jaipur,Tier 2,15-17,Male,Robotics & AI Basics,Coding,6-8,Monthly,Online,Trial - Not Converted,19.9,0.0,
STU10169,2021-02-15,2021,Feb,Hyderabad,Tier 1,15-17,Female,Class 8 Maths & Science,School Curriculum,8,Annual,Offline,Trial - Not Converted,9.5,0.0,
STU11780,2021-02-15,2021,Feb,Surat,Tier 2,15-17,Female,Class 6 Foundation,School Curriculum,6,Quarterly,Online,Churned,42.5,2573.6,3.3
STU15899,2021-02-15,2021,Feb,Ahmedabad,Tier 1,11-14,Female,Python for Beginners,Coding,6-8,Annual,Online,Active,99.4,7224.93,5.0
STU12323,2021-02-16,2021,Feb,Nagpur,Tier 2,15-17,Male,Robotics & AI Basics,Coding,6-8,Monthly,Offline,Active,83.2,1300.26,4.5
STU10079,2021-02-17,2021,Feb,Delhi,Tier 1,15-17,Female,Coding for Kids - Scratch,Coding,3-5,Annual,Online,Churned,28.9,6882.89,3.3
STU11893,2021-02-17,2021,Feb,Kota,Tier 3,18+,Female,Class 10 CBSE Complete,School Curriculum,10,Annual,Online,Completed,100.0,15286.96,4.4
STU10998,2021-02-17,2021,Feb,Pune,Tier 1,6-10,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Online,Churned,19.0,50208.17,4.0
STU14668,2021-02-17,2021,Feb,Surat,Tier 2,6-10,Female,Class 6 Foundation,School Curriculum,6,Annual,Online,Active,73.5,8527.49,3.2
STU12200,2021-02-18,2021,Feb,Bhopal,Tier 2,15-17,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Online,Active,26.6,48363.44,4.5
STU14882,2021-02-18,2021,Feb,Hyderabad,Tier 1,11-14,Female,Python for Beginners,Coding,6-8,Annual,Online,Active,90.1,7367.74,2.6
STU11136,2021-02-18,2021,Feb,Ahmedabad,Tier 1,18+,Male,Coding for Kids - Scratch,Coding,3-5,Annual,Online,Active,36.9,6964.26,3.6
STU15617,2021-02-19,2021,Feb,Nagpur,Tier 2,15-17,Female,Python for Beginners,Coding,6-8,Quarterly,Online,Active,46.6,2432.34,3.9
STU10132,2021-02-19,2021,Feb,Bengaluru,Tier 1,15-17,Male,Class 8 Maths & Science,School Curriculum,8,Quarterly,Offline,Churned,22.1,2959.66,4.9
STU12619,2021-02-19,2021,Feb,Kota,Tier 3,11-14,Male,Class 6 Foundation,School Curriculum,6,Monthly,Offline,Active,47.9,776.89,3.8
STU14946,2021-02-19,2021,Feb,Delhi,Tier 1,6-10,Female,Python for Beginners,Coding,6-8,Quarterly,Online,Active,39.1,2475.27,3.3
STU12990,2021-02-19,2021,Feb,Bengaluru,Tier 1,6-10,Female,Class 8 Maths & Science,School Curriculum,8,Quarterly,Online,Active,48.3,2839.3,5.0
STU10223,2021-02-19,2021,Feb,Mumbai,Tier 1,18+,Female,Coding for Kids - Scratch,Coding,3-5,Annual,Offline,Trial - Not Converted,20.7,0.0,
STU10992,2021-02-19,2021,Feb,Meerut,Tier 3,15-17,Female,Class 6 Foundation,School Curriculum,6,Quarterly,Online,Trial - Not Converted,16.6,0.0,
STU10910,2021-02-19,2021,Feb,Bhopal,Tier 2,18+,Female,Spoken English Mastery,Skill Development,All,Annual,Online,Active,37.0,4812.3,3.8
STU14717,2021-02-20,2021,Feb,Surat,Tier 2,6-10,Female,UPSC Prelims Foundation,Competitive Exam,Graduate,Monthly,Online,Churned,59.8,5047.51,4.3
STU14532,2021-02-20,2021,Feb,Delhi,Tier 1,15-17,Male,Class 8 Maths & Science,School Curriculum,8,Annual,Offline,Active,77.1,9689.52,5.0
STU15144,2021-02-20,2021,Feb,Ahmedabad,Tier 1,6-10,Male,Coding for Kids - Scratch,Coding,3-5,Annual,Online,Completed,100.0,6814.45,4.1
STU12718,2021-02-20,2021,Feb,Hyderabad,Tier 1,15-17,Female,Spoken English Mastery,Skill Development,All,Annual,Online,Active,52.4,4857.72,3.5
STU10719,2021-02-20,2021,Feb,Ahmedabad,Tier 1,18+,Male,JEE Main Foundation,Competitive Exam,11-12,Quarterly,Online,Active,33.6,10471.35,4.7
STU15393,2021-02-20,2021,Feb,Delhi,Tier 1,11-14,Female,Robotics & AI Basics,Coding,6-8,Quarterly,Online,Active,24.5,3482.49,3.9
STU12492,2021-02-20,2021,Feb,Chennai,Tier 1,6-10,Female,Coding for Kids - Scratch,Coding,3-5,Monthly,Online,Active,67.7,695.35,4.4
STU15606,2021-02-20,2021,Feb,Varanasi,Tier 3,6-10,Female,Robotics & AI Basics,Coding,6-8,Annual,Online,Trial - Not Converted,4.3,0.0,
STU14560,2021-02-21,2021,Feb,Pune,Tier 1,18+,Female,Coding for Kids - Scratch,Coding,3-5,Quarterly,Online,Trial - Not Converted,17.2,0.0,
STU12218,2021-02-22,2021,Feb,Patna,Tier 2,6-10,Male,Robotics & AI Basics,Coding,6-8,Annual,Offline,Active,89.3,12911.35,4.7
STU12059,2021-02-22,2021,Feb,Delhi,Tier 1,18+,Male,NEET Crash Course,Competitive Exam,11-12,Annual,Online,Trial - Not Converted,14.7,0.0,
STU10543,2021-02-22,2021,Feb,Delhi,Tier 1,15-17,Male,Python for Beginners,Coding,6-8,Annual,Online,Active,61.2,7624.07,3.5
STU11203,2021-02-22,2021,Feb,Jaipur,Tier 2,11-14,Female,Class 8 Maths & Science,School Curriculum,8,Monthly,Online,Completed,100.0,1047.28,4.7
STU13032,2021-02-22,2021,Feb,Pune,Tier 1,15-17,Male,JEE Main Foundation,Competitive Exam,11-12,Annual,Offline,Active,51.8,38409.64,4.2
STU12672,2021-02-23,2021,Feb,Jaipur,Tier 2,6-10,Female,Robotics & AI Basics,Coding,6-8,Annual,Online,Churned,45.1,12552.39,5.0
STU11161,2021-02-23,2021,Feb,Varanasi,Tier 3,15-17,Male,Spoken English Mastery,Skill Development,All,Monthly,Online,Trial - Not Converted,12.7,0.0,
STU12172,2021-02-24,2021,Feb,Bengaluru,Tier 1,11-14,Male,Class 8 Maths & Science,School Curriculum,8,Annual,Offline,Churned,12.4,9219.1,3.7
STU12933,2021-02-24,2021,Feb,Bengaluru,Tier 1,18+,Female,Coding for Kids - Scratch,Coding,3-5,Annual,Online,Trial - Not Converted,10.2,0.0,
STU11928,2021-02-25,2021,Feb,Delhi,Tier 1,11-14,Female,Class 10 CBSE Complete,School Curriculum,10,Annual,Offline,Active,45.6,15107.52,5.0
STU14737,2021-02-25,2021,Feb,Ahmedabad,Tier 1,6-10,Male,Coding for Kids - Scratch,Coding,3-5,Annual,Offline,Completed,100.0,6780.25,4.2
STU14163,2021-02-25,2021,Feb,Kolkata,Tier 1,6-10,Male,Spoken English Mastery,Skill Development,All,Annual,Online,Active,21.4,5161.25,3.7
STU13289,2021-02-25,2021,Feb,Jaipur,Tier 2,18+,Female,Python for Beginners,Coding,6-8,Monthly,Offline,Completed,100.0,756.67,4.4
STU11317,2021-02-25,2021,Feb,Indore,Tier 2,18+,Male,NEET Crash Course,Competitive Exam,11-12,Annual,Online,Active,78.3,43675.11,4.6
STU11854,2021-02-26,2021,Feb,Kota,Tier 3,6-10,Male,NEET Crash Course,Competitive Exam,11-12,Annual,Offline,Completed,100.0,43523.46,2.7
STU11015,2021-02-26,2021,Feb,Kolkata,Tier 1,18+,Female,Robotics & AI Basics,Coding,6-8,Quarterly,Online,Active,75.9,3626.31,4.7
STU11607,2021-02-26,2021,Feb,Lucknow,Tier 2,15-17,Female,NEET Crash Course,Competitive Exam,11-12,Quarterly,Online,Trial - Not Converted,9.1,0.0,
STU10948,2021-02-27,2021,Feb,Ahmedabad,Tier 1,11-14,Male,Class 8 Maths & Science,School Curriculum,8,Annual,Online,Active,66.3,10474.53,3.9
STU13210,2021-02-27,2021,Feb,Kolkata,Tier 1,6-10,Female,Python for Beginners,Coding,6-8,Monthly,Online,Churned,17.3,763.39,5.0
STU15417,2021-02-27,2021,Feb,Chennai,Tier 1,11-14,Male,Class 10 CBSE Complete,School Curriculum,10,Annual,Offline,Trial - Not Converted,3.0,0.0,
STU13003,2021-02-28,2021,Feb,Bengaluru,Tier 1,15-17,Female,Coding for Kids - Scratch,Coding,3-5,Quarterly,Online,Trial - Not Converted,6.4,0.0,
STU12551,2021-02-28,2021,Feb,Kanpur,Tier 2,15-17,Female,JEE Main Foundation,Competitive Exam,11-12,Quarterly,Online,Active,65.5,10909.42,4.2
STU13053,2021-03-01,2021,Mar,Jaipur,Tier 2,18+,Male,Class 8 Maths & Science,School Curriculum,8,Quarterly,Online,Churned,15.9,2946.73,3.6
STU12802,2021-03-01,2021,Mar,Kolkata,Tier 1,11-14,Female,NEET Crash Course,Competitive Exam,11-12,Annual,Offline,Trial - Not Converted,11.5,0.0,
STU12169,2021-03-01,2021,Mar,Hyderabad,Tier 1,6-10,Female,Python for Beginners,Coding,6-8,Annual,Online,Churned,53.3,7369.24,4.1
STU10379,2021-03-01,2021,Mar,Delhi,Tier 1,18+,Male,JEE Main Foundation,Competitive Exam,11-12,Quarterly,Offline,Trial - Not Converted,20.7,0.0,
STU11442,2021-03-01,2021,Mar,Delhi,Tier 1,11-14,Female,JEE Main Foundation,Competitive Exam,11-12,Monthly,Offline,Active,97.3,3844.3,3.8
STU15535,2021-03-02,2021,Mar,Bengaluru,Tier 1,15-17,Female,Class 6 Foundation,School Curriculum,6,Annual,Online,Completed,100.0,7702.22,4.7
STU15066,2021-03-02,2021,Mar,Nagpur,Tier 2,11-14,Female,Class 6 Foundation,School Curriculum,6,Annual,Online,Completed,100.0,8197.98,5.0
STU14541,2021-03-02,2021,Mar,Ahmedabad,Tier 1,6-10,Female,Coding for Kids - Scratch,Coding,3-5,Quarterly,Online,Trial - Not Converted,7.0,0.0,
STU11190,2021-03-03,2021,Mar,Hyderabad,Tier 1,6-10,Female,Class 8 Maths & Science,School Curriculum,8,Annual,Offline,Active,98.9,9536.36,4.9
STU11331,2021-03-03,2021,Mar,Kota,Tier 3,18+,Male,JEE Main Foundation,Competitive Exam,11-12,Monthly,Online,Active,95.7,3638.99,3.6
STU12189,2021-03-03,2021,Mar,Bengaluru,Tier 1,6-10,Female,Class 6 Foundation,School Curriculum,6,Monthly,Online,Active,72.6,795.91,3.1
STU15745,2021-03-03,2021,Mar,Surat,Tier 2,11-14,Male,NEET Crash Course,Competitive Exam,11-12,Annual,Online,Trial - Not Converted,1.6,0.0,
STU12526,2021-03-03,2021,Mar,Ahmedabad,Tier 1,11-14,Female,Class 10 CBSE Complete,School Curriculum,10,Quarterly,Offline,Trial - Not Converted,0.8,0.0,
STU10972,2021-03-03,2021,Mar,Hyderabad,Tier 1,11-14,Female,Python for Beginners,Coding,6-8,Annual,Online,Active,61.5,7657.68,3.8
STU13888,2021-03-04,2021,Mar,Indore,Tier 2,6-10,Female,Spoken English Mastery,Skill Development,All,Annual,Online,Active,39.1,5196.34,3.6
STU14522,2021-03-04,2021,Mar,Meerut,Tier 3,18+,Male,Robotics & AI Basics,Coding,6-8,Annual,Online,Completed,100.0,11419.17,3.9
STU11060,2021-03-04,2021,Mar,Chennai,Tier 1,6-10,Female,Class 10 CBSE Complete,School Curriculum,10,Annual,Online,Active,90.9,15148.27,4.3
STU11704,2021-03-04,2021,Mar,Nagpur,Tier 2,6-10,Female,Robotics & AI Basics,Coding,6-8,Monthly,Online,Active,65.0,1271.21,2.4
STU15331,2021-03-05,2021,Mar,Bengaluru,Tier 1,18+,Male,Robotics & AI Basics,Coding,6-8,Monthly,Online,Active,70.9,1176.2,5.0
STU13940,2021-03-05,2021,Mar,Lucknow,Tier 2,6-10,Female,NEET Crash Course,Competitive Exam,11-12,Quarterly,Offline,Trial - Not Converted,13.4,0.0,
STU12611,2021-03-05,2021,Mar,Hyderabad,Tier 1,18+,Female,Python for Beginners,Coding,6-8,Annual,Online,Churned,24.0,8311.0,4.0
STU10696,2021-03-06,2021,Mar,Nagpur,Tier 2,11-14,Female,Class 10 CBSE Complete,School Curriculum,10,Monthly,Online,Active,98.8,1466.08,4.9
STU12372,2021-03-06,2021,Mar,Chennai,Tier 1,11-14,Male,Python for Beginners,Coding,6-8,Monthly,Online,Completed,100.0,780.06,5.0
STU11796,2021-03-06,2021,Mar,Mumbai,Tier 1,11-14,Male,Python for Beginners,Coding,6-8,Annual,Online,Active,35.2,8126.77,4.6
STU11810,2021-03-06,2021,Mar,Lucknow,Tier 2,6-10,Male,Class 8 Maths & Science,School Curriculum,8,Annual,Offline,Churned,21.3,10135.74,3.7
STU12206,2021-03-07,2021,Mar,Hyderabad,Tier 1,15-17,Female,Class 8 Maths & Science,School Curriculum,8,Quarterly,Offline,Trial - Not Converted,21.2,0.0,
STU10687,2021-03-07,2021,Mar,Bengaluru,Tier 1,6-10,Female,NEET Crash Course,Competitive Exam,11-12,Annual,Online,Active,95.7,41397.68,3.7
STU12804,2021-03-07,2021,Mar,Hyderabad,Tier 1,15-17,Male,Class 10 CBSE Complete,School Curriculum,10,Annual,Offline,Active,76.9,14086.19,4.0
STU13418,2021-03-08,2021,Mar,Pune,Tier 1,15-17,Male,Coding for Kids - Scratch,Coding,3-5,Annual,Online,Active,61.1,6188.32,4.8
STU10710,2021-03-08,2021,Mar,Bhopal,Tier 2,11-14,Male,JEE Main Foundation,Competitive Exam,11-12,Quarterly,Offline,Churned,51.7,11467.52,3.1
STU13019,2021-03-08,2021,Mar,Indore,Tier 2,15-17,Female,Class 6 Foundation,School Curriculum,6,Annual,Offline,Active,97.8,8367.45,5.0
STU11611,2021-03-08,2021,Mar,Lucknow,Tier 2,11-14,Female,Python for Beginners,Coding,6-8,Annual,Offline,Active,92.3,8062.83,3.3
STU14873,2021-03-08,2021,Mar,Bengaluru,Tier 1,15-17,Male,Spoken English Mastery,Skill Development,All,Annual,Offline,Trial - Not Converted,20.1,0.0,
STU11195,2021-03-09,2021,Mar,Hyderabad,Tier 1,18+,Male,Robotics & AI Basics,Coding,6-8,Quarterly,Online,Active,26.3,3623.24,4.2
STU11265,2021-03-09,2021,Mar,Guwahati,Tier 3,15-17,Female,Coding for Kids - Scratch,Coding,3-5,Monthly,Online,Active,60.4,653.12,4.4
STU15499,2021-03-09,2021,Mar,Kota,Tier 3,15-17,Female,Spoken English Mastery,Skill Development,All,Quarterly,Online,Active,90.0,1455.64,4.3
STU11825,2021-03-09,2021,Mar,Guwahati,Tier 3,15-17,Female,NEET Crash Course,Competitive Exam,11-12,Annual,Online,Active,86.4,45220.27,4.5
STU15580,2021-03-09,2021,Mar,Jaipur,Tier 2,15-17,Male,Robotics & AI Basics,Coding,6-8,Annual,Online,Active,86.8,11771.39,3.7
STU14423,2021-03-10,2021,Mar,Mumbai,Tier 1,15-17,Female,NEET Crash Course,Competitive Exam,11-12,Annual,Online,Active,22.2,39771.8,4.0
STU11391,2021-03-10,2021,Mar,Kolkata,Tier 1,15-17,Female,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Offline,Active,75.7,46650.6,5.0
STU15971,2021-03-10,2021,Mar,Hyderabad,Tier 1,18+,Male,JEE Main Foundation,Competitive Exam,11-12,Quarterly,Online,Completed,100.0,11124.01,2.8
STU10598,2021-03-11,2021,Mar,Mumbai,Tier 1,11-14,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Online,Trial - Not Converted,3.5,0.0,
STU13927,2021-03-11,2021,Mar,Pune,Tier 1,6-10,Female,NEET Crash Course,Competitive Exam,11-12,Quarterly,Online,Completed,100.0,13165.92,4.4
STU10221,2021-03-11,2021,Mar,Bengaluru,Tier 1,11-14,Female,NEET Crash Course,Competitive Exam,11-12,Annual,Online,Churned,55.6,41749.25,3.4
STU14181,2021-03-11,2021,Mar,Patna,Tier 2,6-10,Female,Spoken English Mastery,Skill Development,All,Quarterly,Online,Active,31.8,1443.98,4.4
STU13353,2021-03-11,2021,Mar,Kolkata,Tier 1,15-17,Female,JEE Main Foundation,Competitive Exam,11-12,Annual,Online,Trial - Not Converted,0.4,0.0,
STU11029,2021-03-11,2021,Mar,Patna,Tier 2,18+,Female,Class 6 Foundation,School Curriculum,6,Annual,Offline,Trial - Not Converted,19.4,0.0,
STU14808,2021-03-12,2021,Mar,Kolkata,Tier 1,18+,Female,Class 10 CBSE Complete,School Curriculum,10,Quarterly,Online,Active,64.8,4267.93,3.9
STU14300,2021-03-12,2021,Mar,Nagpur,Tier 2,11-14,Female,Class 10 CBSE Complete,School Curriculum,10,Quarterly,Offline,Trial - Not Converted,9.4,0.0,
STU14604,2021-03-12,2021,Mar,Bengaluru,Tier 1,6-10,Male,NEET Crash Course,Competitive Exam,11-12,Quarterly,Offline,Active,46.1,11948.29,4.7
STU13005,2021-03-13,2021,Mar,Mumbai,Tier 1,18+,Female,NEET Crash Course,Competitive Exam,11-12,Annual,Online,Trial - Not Converted,3.8,0.0,
STU12784,2021-03-13,2021,Mar,Pune,Tier 1,18+,Male,Class 6 Foundation,School Curriculum,6,Quarterly,Offline,Trial - Not Converted,17.7,0.0,
STU12964,2021-03-13,2021,Mar,Pune,Tier 1,18+,Male,JEE Main Foundation,Competitive Exam,11-12,Annual,Online,Completed,100.0,34727.86,3.9
STU13613,2021-03-13,2021,Mar,Delhi,Tier 1,15-17,Male,Class 6 Foundation,School Curriculum,6,Annual,Offline,Trial - Not Converted,20.9,0.0,
STU14187,2021-03-13,2021,Mar,Chennai,Tier 1,11-14,Male,Spoken English Mastery,Skill Development,All,Quarterly,Offline,Active,62.7,1391.0,4.0
STU15188,2021-03-13,2021,Mar,Chennai,Tier 1,15-17,Male,Spoken English Mastery,Skill Development,All,Quarterly,Offline,Active,41.4,1445.55,4.0
STU12466,2021-03-14,2021,Mar,Kota,Tier 3,6-10,Female,Class 10 CBSE Complete,School Curriculum,10,Annual,Online,Trial - Not Converted,5.4,0.0,
